id;geometry;basin_name;eu_hydro_id;object_nam;area;river_km
113189;MULTIPOLYGON(((2966011.3105 4848336.1337,2965978.3889 4848328.5364,2965953.0645 4848356.3931,2965945.4672 4848404.5094,2965950.5321 4848470.3527,2965958.1294 4848488.0798,2965996.1159 4848510.8717,2966084.7511 4848521.0014,2966120.2052 4848513.4041,2966127.8025 4848500.7419,2966125.2701 4848455.1581,2966102.4782 4848427.3013,2966051.8295 4848384.2499,2966011.3105 4848336.1337)));Iceland;IW23002397;UNK;23831.55;None
113196;MULTIPOLYGON(((2959705.3009 4845338.8419,2959669.4649 4845443.5244,2959666.0263 4845451.2613,2959650.8728 4845485.3567,2959646.2247 4845559.7253,2959664.8169 4845609.3044,2959686.5077 4845652.6861,2959751.5803 4845722.4067,2959784.1166 4845758.0417,2959798.0607 4845790.5779,2959795.1882 4845802.0679,2959791.8633 4845815.3675,2959776.9804 4845817.848,2959773.2711 4845818.4662,2959737.6362 4845810.7195,2959708.1986 4845796.7753,2959680.3103 4845784.3806,2959644.6754 4845771.9858,2959615.2378 4845762.6897,2959598.195 4845754.943,2959574.9548 4845754.943,2959539.3198 4845754.943,2959531.708 4845751.8983,2959523.8264 4845748.7456,2959522.277 4845736.3508,2959525.3757 4845727.0547,2959595.937 4845701.4181,2959613.6641 4845638.1073,2959605.98 4845592.4078,2959604.3924 4845582.9655,2959596.6456 4845558.176,2959573.4055 4845534.9358,2959517.629 4845533.3865,2959497.4875 4845547.3306,2959477.346 4845573.6695,2959458.7538 4845623.2485,2959458.4109 4845631.4791,2959457.2045 4845660.4329,2959454.8169 4845683.1147,2959454.1058 4845689.8704,2959443.2604 4845719.308,2959433.1733 4845737.3206,2959421.5695 4845758.0417,2959412.2734 4845781.2819,2959413.8228 4845858.7492,2959427.7669 4845880.44,2959463.4019 4845902.1309,2959495.9381 4845912.9763,2959550.1653 4845928.4698,2959610.5898 4845950.1606,2959633.83 4845962.5554,2959678.761 4845985.7956,2959706.6492 4846004.3877,2959732.9881 4846030.7266,2959773.2711 4846089.6018,2959807.3568 4846120.5887,2959832.1463 4846136.0822,2959870.88 4846156.2237,2959922.0084 4846167.0691,2959977.7849 4846170.1678,2960027.3639 4846176.3652,2960056.8015 4846185.6613,2960076.943 4846204.2534,2960101.7326 4846219.7469,2960138.9169 4846230.5923,2960157.509 4846244.5364,2960182.2986 4846277.0727,2960211.7362 4846303.4116,2960230.3283 4846301.8622,2960264.4139 4846284.8194,2960279.9074 4846256.9312,2960264.4139 4846208.9015,2960241.1737 4846199.6054,2960203.9894 4846184.1119,2960169.9038 4846177.9145,2960137.3675 4846174.8158,2960129.6208 4846163.9704,2960130.8458 4846162.133,2960138.9169 4846150.0263,2960162.1571 4846136.0822,2960179.1999 4846111.2926,2960200.8907 4846064.8123,2960208.6375 4846024.5292,2960210.1868 4845967.2034,2960216.3842 4845928.4698,2960230.3283 4845916.075,2960230.9451 4845915.9517,2960253.5685 4845911.427,2960286.1048 4845911.427,2960317.0917 4845916.075,2960357.3747 4845916.075,2960400.7564 4845912.9763,2960436.3914 4845906.7789,2960476.6744 4845895.9335,2960526.2535 4845881.9894,2960560.6382 4845860.1376,2960584.6649 4845844.8684,2960674.7543 4845769.7939,2960715.2733 4845678.6262,2960705.1435 4845559.6018,2960674.7543 4845468.4341,2960641.8327 4845410.1881,2960623.3904 4845393.59,2960591.184 4845364.6043,2960515.2109 4845311.4231,2960446.8352 4845288.6312,2960388.5892 4845260.7744,2960335.408 4845230.3852,2960287.2918 4845210.1257,2960221.4485 4845212.6582,2960115.0862 4845199.996,2960061.9051 4845167.0743,2960023.9185 4845136.6851,2959968.205 4845124.0229,2959947.9455 4845118.9581,2959917.5563 4845118.9581,2959879.5697 4845144.2824,2959839.0508 4845194.9311,2959763.0777 4845260.7744,2959717.4939 4845316.488,2959705.3009 4845338.8419)));Iceland;None;Stóra-Fossvatn;858177.07;None
113190;MULTIPOLYGON(((2967107.8549 4848748.9206,2967161.036 4848728.6611,2967237.0091 4848733.726,2967300.3199 4848731.1935,2967383.8903 4848688.1421,2967421.8768 4848561.5204,2967419.3444 4848462.7554,2967394.02 4848401.977,2967338.3065 4848326.0039,2967280.0605 4848237.3687,2967247.1388 4848201.9146,2967199.0225 4848181.6551,2967140.7765 4848176.5903,2967064.8035 4848176.5903,2967026.817 4848186.72,2966978.7007 4848181.6551,2966938.1817 4848181.6551,2966836.8843 4848171.5254,2966814.0924 4848141.1362,2966806.4951 4848067.6956,2966786.2356 4848024.6442,2966740.6518 4847989.1901,2966692.5355 4848017.0469,2966646.9517 4848062.6307,2966624.1598 4848115.8118,2966639.3544 4848158.8632,2966682.4058 4848196.8497,2966745.7167 4848217.1092,2966798.8978 4848250.0309,2966834.3519 4848270.2904,2966864.7411 4848280.4201,2966890.0655 4848313.3417,2966917.9223 4848379.1851,2966950.8439 4848391.8472,2966993.8953 4848386.7824,2967052.1413 4848361.458,2967097.7251 4848353.8607,2967161.036 4848371.5878,2967211.6847 4848437.4311,2967219.282 4848472.8852,2967219.282 4848515.9365,2967216.7496 4848551.3906,2967201.555 4848589.3772,2967176.2306 4848609.6366,2967153.4387 4848609.6366,2967125.5819 4848589.3772,2967074.9332 4848548.8582,2966996.4277 4848505.8068,2966963.5061 4848531.1312,2966950.8439 4848569.1177,2966925.5196 4848576.715,2966890.0655 4848589.3772,2966874.8709 4848607.1042,2966895.1303 4848642.5583,2966912.8574 4848652.688,2966928.052 4848662.8178,2966945.779 4848695.7394,2966988.8304 4848736.2584,2967019.2197 4848759.0503,2967047.0764 4848764.1152,2967107.8549 4848748.9206)));Iceland;None;Veiðivötn;241470.81;None
113186;MULTIPOLYGON(((2964545.0307 4848705.8692,2964491.8495 4848705.8692,2964438.6684 4848718.5313,2964400.6819 4848766.6476,2964309.5142 4848835.0234,2964248.7358 4848908.464,2964215.8141 4849017.3587,2964215.8141 4849062.9425,2964248.7358 4849116.1236,2964279.125 4849149.0453,2964332.3061 4849187.0318,2964360.1629 4849209.8237,2964415.8765 4849227.5508,2964504.5117 4849225.0183,2964542.4982 4849199.694,2964598.2118 4849169.3048,2964638.7308 4849133.8507,2964681.7822 4849105.9939,2964717.2362 4849103.4615,2964770.4174 4849095.8642,2964803.339 4849042.683,2964808.4039 4848976.8397,2964790.6769 4848900.8667,2964709.6389 4848822.3612,2964641.2632 4848764.1152,2964590.6145 4848721.0638,2964545.0307 4848705.8692)));Iceland;None;Veiðivötn;215109.24;None
113188;MULTIPOLYGON(((2966120.2052 4848819.8287,2966089.816 4848809.699,2966064.4917 4848829.9585,2966056.8944 4848845.1531,2966041.6997 4848898.3342,2966041.6997 4848956.5802,2966059.4268 4848984.437,2966087.2836 4848994.5668,2966125.2701 4848976.8397,2966170.8539 4848956.5802,2966186.0485 4848943.9181,2966186.0485 4848910.9964,2966175.9188 4848873.0099,2966150.5945 4848847.6855,2966120.2052 4848819.8287)));Iceland;IW23002396;UNK;19425.66;None
113209;MULTIPOLYGON(((2971328.1578 4845116.1426,2971282.574 4845090.8182,2971231.9253 4845100.9479,2971216.7307 4845131.3372,2971171.1468 4845212.3751,2971145.8225 4845257.9589,2971155.9522 4845288.3481,2971221.7955 4845323.8022,2971282.574 4845349.1266,2971333.2227 4845349.1266,2971373.7416 4845313.6725,2971414.2606 4845252.894,2971409.1957 4845202.2453,2971368.6768 4845161.7264,2971328.1578 4845116.1426)));Iceland;IW23002417;UNK;46675.46;None
113160;MULTIPOLYGON(((2953986.0429 4852674.1948,2954041.7565 4852643.8056,2954102.5349 4852643.8056,2954132.9242 4852643.8056,2954153.1836 4852608.3515,2954097.4701 4852572.8974,2954051.8862 4852527.3136,2953935.3942 4852501.9892,2953859.4212 4852512.119,2953818.9022 4852537.4433,2953803.7076 4852603.2866,2953839.1617 4852633.6759,2953854.3563 4852653.9353,2953899.9401 4852669.1299,2953935.3942 4852674.1948,2953986.0429 4852674.1948)));Iceland;IW23002368;UNK;41532.05;None
113164;MULTIPOLYGON(((2955090.1846 4851233.2393,2954963.5628 4851197.7852,2954897.7195 4851223.1096,2954882.5249 4851253.4988,2954902.7844 4851309.2124,2954948.3682 4851319.3421,2954983.8223 4851339.6016,2955019.2764 4851380.1205,2955029.4061 4851405.4449,2955069.9251 4851390.2503,2955100.3143 4851364.9259,2955120.5738 4851314.2772,2955115.5089 4851273.7583,2955110.4441 4851243.369,2955090.1846 4851233.2393)));Iceland;IW23002372;UNK;30526.96;None
113161;MULTIPOLYGON(((2955173.7549 4853183.2143,2955115.5089 4853183.2143,2955080.0548 4853216.1359,2955077.5224 4853266.7846,2955092.717 4853299.7063,2955120.5738 4853319.9657,2955176.2874 4853342.7577,2955239.5983 4853347.8225,2955272.5199 4853357.9523,2955297.8443 4853370.6144,2955333.2983 4853395.9388,2955368.7524 4853406.0685,2955421.9336 4853413.6658,2955462.4525 4853395.9388,2955467.5174 4853350.355,2955470.0498 4853304.7711,2955470.0498 4853259.1873,2955439.6606 4853208.5386,2955401.6741 4853188.2791,2955262.3902 4853183.2143,2955173.7549 4853183.2143)));Iceland;IW23002369;UNK;67707.63;None
113587;MULTIPOLYGON(((2955543.6705 4844456.5539,2955554.0685 4844430.5591,2955577.4638 4844430.5591,2955585.2623 4844404.5642,2955533.2726 4844357.7734,2955486.4818 4844368.1714,2955481.2828 4844409.7632,2955481.2828 4844464.3524,2955481.2828 4844529.3396,2955483.8823 4844576.1304,2955499.4792 4844596.9263,2955509.8772 4844596.9263,2955543.6705 4844589.1278,2955546.27 4844547.536,2955530.6731 4844513.7427,2955535.872 4844477.3499,2955543.6705 4844456.5539)));Iceland;IW23002795;UNK;15369.56;None
113200;MULTIPOLYGON(((2955331.8807 4845216.2495,2955293.8942 4845216.2495,2955278.6996 4845221.3144,2955263.505 4845246.6387,2955248.3104 4845277.0279,2955243.2455 4845307.4172,2955250.8428 4845353.001,2955281.232 4845378.3253,2955306.5564 4845396.0524,2955324.2834 4845406.1821,2955362.2699 4845436.5713,2955369.8673 4845451.7659,2955392.6592 4845489.7525,2955415.4511 4845494.8173,2955461.0349 4845492.2849,2955483.8268 4845449.2335,2955468.6322 4845401.1172,2955412.9186 4845304.8847,2955364.8024 4845226.3792,2955331.8807 4845216.2495)));Iceland;IW23002408;UNK;38347.88;None
113165;MULTIPOLYGON(((2957840.409 4850939.4768,2957749.2413 4850838.1794,2957673.2683 4850772.3361,2957592.2304 4850752.0767,2957495.9978 4850777.401,2957425.0897 4850787.5307,2957323.7923 4850807.7902,2957263.0138 4850817.92,2957166.7813 4850833.1146,2957030.0298 4850828.0497,2956964.1865 4850833.1146,2956918.6027 4850838.1794,2956862.8891 4850828.0497,2956827.435 4850802.7254,2956817.3053 4850736.882,2956786.916 4850681.1685,2956716.0079 4850640.6495,2956660.2943 4850671.0387,2956634.9699 4850726.7523,2956589.3861 4850792.5956,2956513.4131 4850833.1146,2956472.8941 4850848.3092,2956447.5697 4850848.3092,2956371.5967 4850843.2443,2956320.948 4850787.5307,2956320.948 4850706.4928,2956320.948 4850645.7144,2956300.6885 4850529.2224,2956244.9749 4850448.1845,2956184.1965 4850362.0817,2956087.964 4850336.7573,2956027.1855 4850336.7573,2955936.0179 4850336.7573,2955875.2394 4850341.8222,2955819.5259 4850357.0168,2955763.8123 4850362.0817,2955697.969 4850351.9519,2955632.1257 4850341.8222,2955576.4121 4850316.4978,2955505.5039 4850281.0437,2955475.1147 4850265.8491,2955297.8443 4850265.8491,2955247.9651 4850337.1051,2955226.9361 4850367.1465,2955221.8712 4850417.7952,2955221.8712 4850463.3791,2955252.2604 4850514.0278,2955282.6496 4850600.1306,2955292.7794 4850645.7144,2955348.493 4850696.3631,2955454.8552 4850757.1415,2955571.3472 4850833.1146,2955667.5798 4850848.3092,2955773.942 4850858.4389,2955844.8502 4850858.4389,2955920.8233 4850858.4389,2956011.9909 4850858.4389,2956103.1586 4850858.4389,2956199.3911 4850868.5687,2956214.5857 4850878.6984,2956310.8183 4850898.9579,2956371.5967 4850924.2822,2956472.8941 4850969.8661,2956589.3861 4851015.4499,2956675.4889 4851071.1635,2956736.2673 4851106.6176,2956797.0458 4851121.8122,2956918.6027 4851126.877,2957019.9001 4851147.1365,2957151.5867 4851202.8501,2957303.5328 4851233.2393,2957556.7763 4851339.6016,2957693.5278 4851354.7962,2957759.3711 4851354.7962,2957825.2144 4851309.2124,2957826.1353 4851304.608,2957845.4739 4851207.915,2957840.409 4851091.4229,2957850.5387 4850979.9958,2957840.409 4850939.4768)));Iceland;IW23002373;UNK;1084592.15;None
113197;MULTIPOLYGON(((2957801.1563 4845033.8384,2957806.2211 4845008.5141,2957783.4292 4844970.5275,2957742.9102 4844960.3978,2957709.9886 4844962.9302,2957674.5345 4844998.3843,2957651.7426 4845018.6438,2957611.2236 4845016.1114,2957580.8344 4845003.4492,2957545.3803 4844973.06,2957507.3938 4844965.4627,2957484.6019 4845003.4492,2957497.2641 4845026.2411,2957525.1208 4845033.8384,2957545.3803 4845033.8384,2957578.302 4845036.3709,2957593.4966 4845049.033,2957588.4317 4845071.8249,2957565.6398 4845102.2142,2957552.9776 4845140.2007,2957550.4452 4845180.7197,2957585.8993 4845208.5764,2957611.2236 4845221.2386,2957651.7426 4845246.563,2957684.6642 4845259.2251,2957725.1832 4845254.1603,2957760.6373 4845238.9657,2957785.9616 4845190.8494,2957778.3643 4845155.3953,2957740.3778 4845125.0061,2957730.2481 4845099.6817,2957737.8454 4845066.7601,2957778.3643 4845036.3709,2957801.1563 4845033.8384)));Iceland;IW23002405;Tjaldvatn;54194.97;None
113199;MULTIPOLYGON(((2955995.3787 4845320.0793,2955995.3787 4845264.3658,2955957.3922 4845190.9251,2955924.4705 4845135.2116,2955881.4191 4845071.9007,2955851.0299 4845023.7844,2955805.4461 4844995.9276,2955762.3947 4844990.8628,2955737.0703 4845003.525,2955681.3568 4845061.771,2955666.1621 4845102.2899,2955625.6432 4845130.1467,2955567.3972 4845145.3413,2955524.3458 4845173.1981,2955488.8917 4845208.6522,2955461.0349 4845231.4441,2955448.3727 4845249.1711,2955468.6322 4845274.4955,2955519.2809 4845304.8847,2955585.1242 4845309.9496,2955625.6432 4845282.0928,2955666.1621 4845266.8982,2955719.3433 4845294.755,2955726.9406 4845327.6766,2955757.3298 4845373.2605,2955825.7056 4845408.7146,2955876.3543 4845403.6497,2955927.003 4845383.3902,2955995.3787 4845320.0793)));Iceland;IW23002407;Eskivatn;123954.85;None
113202;MULTIPOLYGON(((2956565.1766 4844514.765,2956519.5927 4844484.3758,2956481.6062 4844486.9082,2956443.6197 4844507.1677,2956403.1007 4844514.765,2956365.1142 4844509.7001,2956334.725 4844491.9731,2956322.0628 4844489.4406,2956273.9465 4844504.6353,2956263.8168 4844542.6218,2956273.9465 4844565.4137,2956309.4006 4844585.6732,2956344.8547 4844593.2705,2956372.7115 4844610.9975,2956410.698 4844648.9841,2956448.6846 4844654.0489,2956486.6711 4844656.5814,2956544.9171 4844656.5814,2956582.9036 4844648.9841,2956603.1631 4844598.3354,2956593.0334 4844547.6867,2956565.1766 4844514.765)));Iceland;IW23002410;UNK;41419.83;None
113184;MULTIPOLYGON(((2958391.2136 4848070.228,2958312.7081 4848070.228,2958236.7351 4848110.7469,2958211.4107 4848143.6686,2958206.3459 4848174.0578,2958221.5405 4848232.3038,2958256.9946 4848270.2904,2958345.6298 4848323.4715,2958393.746 4848356.3931,2958457.0569 4848389.3148,2958495.0434 4848394.3797,2958553.2895 4848394.3797,2958611.5355 4848389.3148,2958657.1193 4848371.5878,2958690.0409 4848343.731,2958692.5734 4848303.212,2958692.5734 4848265.2255,2958692.5734 4848232.3038,2958657.1193 4848186.72,2958611.5355 4848158.8632,2958593.8084 4848138.6037,2958563.4192 4848115.8118,2958525.4327 4848098.0848,2958469.7191 4848085.4226,2958391.2136 4848070.228)));Iceland;IW23002392;UNK;115383.58;None
113201;MULTIPOLYGON(((2954929.2236 4844732.5544,2954898.8343 4844732.5544,2954870.9776 4844735.0868,2954840.5883 4844747.749,2954827.9262 4844760.4112,2954825.3937 4844795.8653,2954825.3937 4844826.2545,2954827.9262 4844864.241,2954858.3154 4844887.0329,2954891.237 4844907.2924,2954934.2884 4844925.0195,2954936.8209 4844973.1357,2954962.1452 4845008.5898,2954982.4047 4845026.3169,2955005.1966 4845023.7844,2955038.1183 4845003.525,2955063.4426 4844957.9411,2955068.5075 4844914.8897,2955053.3129 4844849.0464,2955010.2615 4844762.9436,2954977.3398 4844732.5544,2954929.2236 4844732.5544)));Iceland;IW23002409;UNK;47432.23;None
113222;MULTIPOLYGON(((2957411.6332 4844802.254,2957421.8258 4844805.3118,2957465.697 4844815.3039,2957493.661 4844815.3039,2957510.3274 4844802.559,2957525.3536 4844791.0684,2957536.5392 4844759.3758,2957536.5392 4844725.819,2957527.2178 4844705.312,2957516.0322 4844681.0765,2957512.3037 4844660.5696,2957525.3536 4844606.5058,2957534.6749 4844563.6276,2957527.2178 4844526.3422,2957507.4684 4844495.9585,2957504.1637 4844495.4077,2957463.5486 4844485.2539,2957428.0105 4844434.4851,2957420.3951 4844381.1779,2957412.7798 4844259.3327,2957395.0107 4844206.0255,2957329.0113 4844091.7956,2957298.55 4844056.2575,2957224.9352 4843995.3349,2957166.5511 4843944.5661,2957115.7823 4843906.4894,2957092.5433 4843885.5743,2957036.9152 4843855.2056,2957020.1368 4843827.2415,2957008.9512 4843808.5988,2956994.037 4843803.006,2956966.073 4843803.006,2956917.602 4843782.4991,2956906.4164 4843771.3135,2956900.8236 4843737.7566,2956898.9593 4843711.6569,2956889.638 4843674.3715,2956809.4744 4843633.3576,2956772.8185 4843622.4966,2956752.7852 4843624.7225,2956676.632 4843672.9529,2956624.1235 4843733.8628,2956599.181 4843756.4219,2956595.0835 4843760.1279,2956576.4408 4843761.9921,2956542.884 4843760.1279,2956518.6485 4843741.4852,2956498.1416 4843724.7068,2956494.7138 4843723.2377,2956460.8945 4843741.4549,2956412.3852 4843767.5849,2956388.1497 4843806.7346,2956380.6926 4843853.3413,2956386.2855 4843883.1696,2956403.0639 4843920.455,2956425.4351 4843954.0118,2956447.8063 4843983.8401,2956473.9061 4844011.8041,2956492.5488 4844039.7681,2956464.5847 4844086.3749,2956440.3492 4844114.3389,2956425.4351 4844146.0315,2956419.8423 4844168.4027,2956427.2994 4844181.4526,2956470.1775 4844181.4526,2956490.6845 4844188.9096,2956516.7843 4844188.9096,2956533.5627 4844175.8598,2956538.2861 4844173.0257,2956552.2054 4844164.6741,2956568.9838 4844172.1312,2956596.9478 4844172.1312,2956630.5046 4844160.9456,2956658.4687 4844144.1672,2956688.297 4844138.5744,2956703.6226 4844139.271,2956729.3109 4844140.4386,2956777.7819 4844175.8598,2956809.4744 4844218.7379,2956843.0313 4844248.5662,2956878.4524 4844267.2089,2956917.602 4844280.2588,2956973.5301 4844295.1729,2957012.6797 4844308.2228,2957029.4581 4844338.0511,2957033.1866 4844377.2008,2957044.3723 4844431.2645,2957047.4118 4844472.8048,2957026.7787 4844487.5428,2957011.773 4844503.6528,2956969.8015 4844548.7135,2956958.6159 4844580.406,2956964.2087 4844634.4698,2956982.8514 4844688.5336,2956990.3085 4844735.1403,2956966.073 4844778.0185,2956956.7516 4844817.1681,2956949.2946 4844856.3178,2956958.6159 4844888.0104,2957001.4941 4844932.7528,2957027.5938 4844960.7168,2957057.4221 4844960.7168,2957087.2504 4844953.2598,2957120.8073 4844945.8027,2957131.9929 4844921.5672,2957131.9929 4844918.2466,2957131.9929 4844876.8247,2957146.907 4844830.218,2957171.1425 4844794.7969,2957191.6693 4844783.6005,2957212.1564 4844772.4257,2957247.5775 4844763.1044,2957268.0845 4844770.5614,2957268.0845 4844822.761,2957253.1703 4844869.3677,2957253.1703 4844914.1101,2957260.6274 4844943.9384,2957262.4917 4844986.8166,2957270.6271 4844996.9859,2957277.4058 4845005.4593,2957303.8092 4845015.7273,2957310.9627 4845018.5092,2957327.7411 4845016.6449,2957357.5694 4844990.5451,2957398.5833 4844988.6809,2957415.3617 4844977.4952,2957416.6027 4844965.706,2957419.0902 4844942.0741,2957391.1262 4844921.5672,2957353.8408 4844901.0602,2957340.791 4844886.1461,2957340.791 4844860.0463,2957363.1622 4844824.6252,2957383.6691 4844805.9825,2957411.6332 4844802.254)));Iceland;None;Skálavatn;701871.29;None
113163;MULTIPOLYGON(((2955637.1905 4851380.1205,2955566.2824 4851359.8611,2955454.8552 4851380.1205,2955383.947 4851380.1205,2955353.5578 4851445.9638,2955358.6227 4851552.3261,2955404.2065 4851592.8451,2955459.9201 4851633.364,2955424.466 4851689.0776,2955378.8822 4851754.9209,2955358.6227 4851856.2183,2955348.493 4851937.2562,2955383.947 4851992.9698,2955470.0498 4852043.6185,2955551.0878 4852099.3321,2955708.0987 4852144.9159,2955804.3313 4852165.1754,2955956.2774 4852175.3051,2956113.2883 4852190.4997,2956341.2075 4852190.4997,2956457.6995 4852185.4349,2956493.1536 4852119.5916,2956493.1536 4852048.6834,2956488.0887 4852018.2942,2956407.0508 4851871.4129,2956407.0508 4851810.6345,2956376.6616 4851765.0507,2956331.0777 4851739.7263,2956250.0398 4851709.3371,2956184.1965 4851668.8181,2956128.4829 4851602.9748,2956082.8991 4851547.2612,2956037.3153 4851501.6774,2955966.4071 4851435.8341,2955824.5907 4851410.5098,2955637.1905 4851380.1205)));Iceland;IW23002371;UNK;687241.40;None
